FID,BPID,Miles,STREET_NAM,FROM_ROAD,TO_ROAD,BLOCK,WARD,WIDTH__fee,Final_Rati,Rating_Cat,FC_Code,FC_Descrip,Date_Enter,Shape__Length
2229,SYR1231,0.102737878588,"Fayette St., W.",West,Wyoming,400,8,34,7,Good,16,Minor Arterial,2021/06/02 00:00:00+00,226.046033695278
2230,SYR1232,0.0801068843188,"Fayette St., W.",Wyoming,Niagara,500,8,34,8,Good,16,Minor Arterial,2021/06/02 00:00:00+00,176.250275601107
2231,SYR1233,0.0874127796691,"Fayette St., W.",Niagara,Tioga,600,8,34,8,Good,16,Minor Arterial,2021/06/02 00:00:00+00,192.322057520963
2232,SYR1234,0.0887046573198,"Fayette St., W.",Tioga,Oswego,700,8,34,7,Good,16,Minor Arterial,2021/06/02 00:00:00+00,195.167945645011
2233,SYR1235,0.0879837862278,"Fayette St., W.",Oswego,Seneca,800,8,34,7,Good,16,Minor Arterial,2021/06/02 00:00:00+00,193.579322996702
2234,SYR1236,0.193494482032,"Fayette St., W.",Seneca,Geddes,900,8,34,8,Good,16,Minor Arterial,2021/06/02 00:00:00+00,425.711221450267
2235,SYR1237,0.235663629238,"Fayette St., W.",Geddes,Magnolia,1100,8,30,10,Excellent,17,Collector,2021/06/02 00:00:00+00,518.43659247823
2236,SYR1238,0.108822170785,"Fayette St., W.",Magnolia,Nelson,1200,8,30,10,Excellent,17,Collector,2021/06/02 00:00:00+00,239.514693674179
2237,SYR1239,0.150347573073,"Fayette St., W.",Nelson,Wilbur,1300,8,30,10,Excellent,17,Collector,2021/06/02 00:00:00+00,330.953604445421
2238,SYR124,0.0496848670512,Ash St.,Peters,S. Alvord,700,3,32,7,Good,19,Local,2021/07/15 00:00:00+00,109.601305926004
2239,SYR1241,0.0917039767376,"Fayette St., W.",Ulster,Schuyler,1500,7,30,5,Poor,17,Collector,2021/06/02 00:00:00+00,202.16334326326
2240,SYR1242,0.103627732925,"Fayette St., W.",Schuyler,Hamilton,1600,7,30,5,Poor,17,Collector,2021/06/02 00:00:00+00,228.485302741211
2241,SYR1244,0.128187892002,"Fayette St., W.",W. Genesee,School,1800,7,30,5,Poor,19,Local,2021/10/14 00:00:00+00,282.631161399348
2242,SYR1245,0.202486748401,"Fayette St., W.",School,Erie Blvd/Harbor,1900,7,30,6,Fair,19,Local,2021/10/14 00:00:00+00,446.521632178783
2243,SYR1246,0.141081069509,Feigel Ave,Wheaton,dead end,100,4,23,7,Good,19,Local,2021/06/17 00:00:00+00,310.422788803488
2244,SYR1247,0.257731822633,Fellows Ave,E. Genesee,Harvard,100,17,27,5,Poor,19,Local,2021/07/16 00:00:00+00,568.860260803644
2245,SYR1248,0.180285487649,Fellows Ave,Harvard,Clarke,200,17,27,9,Excellent,19,Local,2021/07/16 00:00:00+00,397.902652375058
2246,SYR1249,0.143780809185,Fellows Ave.,Clarke,Euclid,300,17,27,9,Excellent,19,Local,2021/07/16 00:00:00+00,317.322477425867
2247,SYR125,0.133333661639,Ashdale Ave.,James,Tyson Pl.,100,5,27,6,Fair,19,Local,2021/06/25 00:00:00+00,294.416821008722
2248,SYR1250,0.0930132305606,Fellows Ave.,Euclid,Lennox,400,17,27,5,Poor,19,Local,2021/07/22 00:00:00+00,205.273236954923
2249,SYR1251,0.0595654130137,Fellows Ave.,Lennox,Montana,500,17,27,5,Poor,19,Local,2021/07/22 00:00:00+00,131.454061003088
2250,SYR1252,0.14873307832,Fellows Ave.,Montana,Dakota,600,17,27,5,Poor,19,Local,2021/07/22 00:00:00+00,328.228617874399
2251,SYR1253,0.0841591024822,Fellows Ave.,Dakota,Meadowbrook,700,17,25,6,Fair,19,Local,2021/07/19 00:00:00+00,185.720102310449
2252,SYR1254,0.0459033575347,Fellows Ave.,Meadowbrook,Broad,800,17,34,5,Poor,19,Local,2021/07/19 00:00:00+00,101.297218199277
2253,SYR1255,0.135892463764,Fenton St,Delaware,Cadwell,100,8,33,8,Good,19,Local,2021/07/19 00:00:00+00,298.992936672525
2254,SYR1256,0.160777560001,Fenway Dr,Dakin,Fayette,100,17,28,6,Fair,19,Local,2021/07/16 00:00:00+00,354.897656523381
2255,SYR1257,0.216656952483,Fenway Dr,Fayette,Salt Springs Rd.,200,17,28,6,Fair,19,Local,2021/07/16 00:00:00+00,478.222725377661
2256,SYR1259,0.203424969075,Ferndale Dr,W. Glen Av,Floral Pkwy.,0,14,24,8,Good,19,Local,2021/07/16 00:00:00+00,448.701203987916
2257,SYR126,0.19668339313,Ashdale Ave.,Tyson Pl.,Coughlin,200,4,27,7,Good,19,Local,2021/06/25 00:00:00+00,434.318486170575
2258,SYR1260,0.177383571269,Fernwood Ave,Cannon,Midland,100,19,25,7,Good,19,Local,2021/07/16 00:00:00+00,390.087465896891
2259,SYR1261,0.173021219945,Ferris Ave,E. Genesee,Salt Springs Rd.,100,17,30,5,Poor,19,Local,2021/07/19 00:00:00+00,381.896493831281
2260,SYR1262,0.127943863686,Fillmore Ave,S. Salina,Churchill,100,14,27,5,Poor,19,Local,2021/07/16 00:00:00+00,281.23485721253
2261,SYR1263,0.0724492775013,Fillmore Ave,Churchill,Menlo,200,14,27,5,Poor,19,Local,2021/07/16 00:00:00+00,159.251087765354
2262,SYR1264,0.0638372614426,Fillmore Ave,Menlo,dead end,300,14,27,5,Poor,19,Local,1899/12/30 00:00:00+00,140.32217467975
2263,SYR1265,0.169134673349,Fine View Pl,Raynor/Renwick,Standart,100,16,18,8,Good,19,Local,2021/07/19 00:00:00+00,373.19661710232
2264,SYR1266,0.0601990770879,Fine View Pl,Standart,Oakland,200,16,18,8,Good,19,Local,2021/07/19 00:00:00+00,132.848708606759
2265,SYR1267,0.0838629173541,First North St,Butternut,John,100,3,27,4,Poor,19,Local,2021/07/13 00:00:00+00,184.65385651504
2266,SYR127,0.171495587081,Ashdale Ave.,Coughlin,City Line,300,4,27,6,Fair,19,Local,2021/06/25 00:00:00+00,378.713623479385
2267,SYR1270,0.155039674205,First North St,Cleveland,Curtis,400,3,27,5,Poor,19,Local,2021/07/13 00:00:00+00,341.422295874093
2268,SYR1272,0.0866865238086,First North St,Craig,Pond,600,3,27,6,Fair,19,Local,2021/07/13 00:00:00+00,190.873069134859
2269,SYR1273,0.0797674821571,First North St,Pond,DeLong,700,1,36,9,Excellent,19,Local,2021/07/15 00:00:00+00,175.650598206464
2270,SYR1274,0.0532552447737,First North St,DeLong,Culbert,700,1,36,9,Excellent,19,Local,2021/07/15 00:00:00+00,117.27087149339
2271,SYR1275,0.0573842616861,First North St,Culbert,Kirkpatrick,800,1,36,9,Excellent,19,Local,2021/07/15 00:00:00+00,126.363546997496
2272,SYR1276,0.0943606447723,First North St,Kirkpatrick,Danforth,1000,1,36,9,Excellent,19,Local,2021/07/15 00:00:00+00,207.794711406668
2273,SYR1277,0.0945989577871,First North St,Danforth,Court,1100,1,36,9,Excellent,19,Local,2021/07/15 00:00:00+00,208.316054548921
2274,SYR1278,0.0906667468607,First North St,Court,Turtle,1200,1,36,7,Good,19,Local,2021/07/13 00:00:00+00,199.658097974784
2275,SYR1279,0.0876577634655,First North St,Turtle,Bear,1300,1,36,7,Good,19,Local,2021/07/13 00:00:00+00,193.035874578406
2276,SYR128,0.11259623893,Ashworth Pl.,University Av.,Walnut,100,15,27,4,Poor,19,Local,2021/07/16 00:00:00+00,247.647900025002
2277,SYR1280,0.0904795994898,First North St,Bear,LeMoyne,1400,1,36,5,Poor,19,Local,2021/07/13 00:00:00+00,199.250501289293
2278,SYR1281,0.0910297104022,First North St,LeMoyne,Wolf,1500,1,36,6,Fair,19,Local,2021/07/13 00:00:00+00,200.461468229111
2279,SYR1282,0.0869769775423,First North St,Wolf,Hiawatha,1600,1,36,6,Fair,19,Local,2021/07/13 00:00:00+00,191.55233369779
2280,SYR1283,0.200306406774,Fiscoe Ave,S. Salina,dead end,100,14,27,9,Excellent,19,Local,2021/07/19 00:00:00+00,440.170383223003
2281,SYR1284,0.0851536518334,Fish Ave,Loomis,Valley,100,13,32,9,Excellent,19,Local,2021/07/16 00:00:00+00,187.219519390871
2282,SYR1286,0.1986809298,Fitch St,W. Onondaga,Dudley,100,11,30,5,Poor,19,Local,2021/07/22 00:00:00+00,437.232192767613
2283,SYR1287,0.238476330194,Fitch St.,Dudley,Geddes,200,11,30,5,Poor,19,Local,2021/07/22 00:00:00+00,525.014539619454
2284,SYR1288,0.120700087334,Fitch St.,Geddes,Cadwell,300,11,27,8,Good,19,Local,2021/07/19 00:00:00+00,265.432064847202
2285,SYR1289,0.0811055450154,Fitch St.,Cadwell,Herriman,400,11,27,8,Good,19,Local,2021/07/19 00:00:00+00,178.358351247101
2286,SYR129,0.115871018181,Ashworth Pl.,Walnut,Pine,200,15,27,4,Poor,19,Local,2021/07/16 00:00:00+00,254.850245093091
2287,SYR1291,0.0573820538775,Fletcher Ave,Fairfield,Hutchinson,100,13,23,9,Excellent,19,Local,2021/07/19 00:00:00+00,126.590195218301
2288,SYR1292,0.0895049852045,Fletcher Ave,Hutchinson,Lynch,200,13,23,5,Poor,19,Local,2021/07/19 00:00:00+00,197.461748512204
2289,SYR1293,0.0612437060059,Floral Pkwy,Ferndale,Midland,100,14,22,7,Good,19,Local,2021/07/16 00:00:00+00,134.62077709007
2290,SYR1294,0.114235625952,Florence Ave E,S. Salina,Stevens,0,14,25,8,Good,19,Local,2021/07/16 00:00:00+00,251.119086611434
2291,SYR1296,0.101300419903,Florence Ave E,Stevens,Springbrook,300,14,25,8,Good,19,Local,2021/07/16 00:00:00+00,222.660852793346
2292,SYR1297,0.194370746884,Florence Ave W,S. Salina,dead end,100,14,26,8,Good,19,Local,2021/07/16 00:00:00+00,427.231642844798
2293,SYR1298,0.122519684132,Fobes Ave,Arnett,Norton,100,4,28,5,Poor,19,Local,2021/06/25 00:00:00+00,270.531006798759
2294,SYR1299,0.124083034039,Fobes Ave.,Norton,Beacon,200,4,28,5,Poor,19,Local,2021/06/25 00:00:00+00,273.999734334105
2295,SYR13,0.0645305290778,Academy St.,McDougal Pl.,Academy,200,13,25,9,Excellent,19,Local,2021/07/19 00:00:00+00,141.854540344759
2296,SYR130,0.138723958922,Atkinson Ave,Wolcott,Velasko,100,11,23,8,Good,19,Local,2021/06/10 00:00:00+00,305.015115448169
2297,SYR1300,0.158669262662,Fobes Ave.,Beacon/Coughlin,City Line/Dunlap,300,4,21,6,Fair,19,Local,2021/06/25 00:00:00+00,350.382191583056
2298,SYR1301,0.201493015782,Ford Ave,Onon. Crk. Blvd.,circle,100,13,24,5,Poor,19,Local,2021/07/19 00:00:00+00,443.361037966588
2299,SYR1302,0.0502784404121,Fordham Rd,Wheaton,Dorchester,100,4,34,5,Poor,19,Local,2021/06/17 00:00:00+00,110.626889299496
2300,SYR1303,0.114549714843,Fordham Rd,Dorchester,Teall,200,4,34,5,Poor,19,Local,2021/06/17 00:00:00+00,252.043456021688
2301,SYR1304,0.0830259821684,Fordland Ave,Willumae,Seventh North,100,1,27,5,Poor,19,Local,2021/07/13 00:00:00+00,183.153077362652
2302,SYR1305,0.164143202881,Forest Ave,Cannon,Midland,100,19,28,7,Good,19,Local,2021/07/16 00:00:00+00,360.890536329424
2303,SYR1306,0.0861702961073,Forest Ave,Midland,Hope,200,19,28,7,Good,19,Local,2021/07/16 00:00:00+00,189.486827496385
2304,SYR1307,0.171814972262,Forest Hill Dr.,James,Northcliffe,100,5,36,7,Good,19,Local,2021/06/17 00:00:00+00,379.363887634711
2305,SYR1308,0.157204551969,Forest Hill Dr.,Northcliffe,Glencove,200,5,36,9,Excellent,19,Local,2021/06/17 00:00:00+00,347.097286652244
2306,SYR1309,0.156860646859,Forest Hill Dr.,Glencove,Sunnycrest,300,5,36,9,Excellent,19,Local,2021/06/17 00:00:00+00,346.325282519691
2307,SYR1310,0.0918006659608,Forman Ave,Erie Blvd.,Washington,100,15,37,7,Good,19,Local,2021/07/16 00:00:00+00,202.642985327123
2308,SYR1311,0.0631562152881,Forman Ave,Washington,Fayette,200,15,37,6,Fair,19,Local,2021/07/16 00:00:00+00,139.40995455221
2309,SYR1312,0.0839545697281,Forman Ave,Fayette,Genesee,300,15,37,6,Fair,19,Local,2021/07/16 00:00:00+00,185.316435042186
2310,SYR1314,0.110401786842,Fountain St.,Hawley,Gertrude,100,6,26,7,Good,19,Local,2021/06/23 00:00:00+00,243.159409022668
2311,SYR1315,0.0904843923572,Fourth North St,LeMoyne,Wolf,100,1,34,5,Poor,19,Local,2021/07/13 00:00:00+00,199.28116810621
2312,SYR1316,0.086947948003,Fourth North St,Wolf,Hiawatha,200,1,34,6,Fair,19,Local,2021/07/13 00:00:00+00,191.489663422599
2313,SYR1317,0.135813086988,Fourth North St.,Hiawatha,RR tracks,300,1,34,7,Good,19,Local,2021/07/13 00:00:00+00,299.199189756648
2314,SYR1318,0.112196885097,Foxboro Rd,Fayette,Mountainview,100,17,30,6,Fair,19,Local,2021/07/16 00:00:00+00,247.667110228757
2315,SYR1319,0.0916745730971,"Franklin St, S.",Erie Blvd.,Washington,100,9,45,5,Poor,17,Collector,2021/07/22 00:00:00+00,202.364404345315
2316,SYR132,0.128286267404,Atlantic Ave,Evaleen,Girard,200,13,25,9,Excellent,18,Collector,2021/07/16 00:00:00+00,282.017392197974
2317,SYR1320,0.0632139656163,"Franklin St, S.",Washington,Fayette,200,9,45,5,Poor,17,Collector,2021/07/22 00:00:00+00,139.537667119186
2318,SYR1321,0.0507925576974,"Franklin St, S.",Fayette,Walton,300,9,45,6,Fair,17,Collector,1899/12/30 00:00:00+00,112.117318325409
2319,SYR1322,0.0324358601392,"Franklin St, S.",Walton,Jefferson,400,9,45,5,Poor,17,Collector,1899/12/30 00:00:00+00,71.5968268940835
2320,SYR1323,0.0731484349922,"Franklin St., N.",Erie Blvd.,Genesee,100,9,45,6,Fair,14,Principal Arterial,2021/07/15 00:00:00+00,161.408150567977
2321,SYR1324,0.0324904893415,"Franklin St., N.",Genesee,Willow,200,9,45,6,Fair,16,Minor Arterial,2021/07/15 00:00:00+00,71.708749373115
2322,SYR1325,0.0657192835307,"Franklin St., N.",Willow,Herald Pl.,300,9,45,5,Poor,16,Minor Arterial,2021/07/15 00:00:00+00,145.075165439377
2323,SYR1326,0.0956636926422,"Franklin St., N.",Herald Pl.,Butternut,400,2,30,7,Good,16,Minor Arterial,2021/07/15 00:00:00+00,211.179930837991
2324,SYR1327,0.127375392826,"Franklin St., N.",Butternut,Genant,500,2,30,5,Poor,17,Collector,2021/07/15 00:00:00+00,280.950605738094
2325,SYR1328,0.0512916711627,"Franklin St., N.",Genant,Plum,600,2,30,5,Poor,17,Collector,2021/07/15 00:00:00+00,113.141782069472
2326,SYR1329,0.275265476706,Furman St,S. Salina,Midland,100200,18,30,7,Good,19,Local,2021/07/16 00:00:00+00,605.496402499649
2327,SYR133,0.0527971859405,Atlantic Ave,Girard,Empire,300,13,25,9,Excellent,18,Collector,2021/07/16 00:00:00+00,116.06997139568
2328,SYR1330,0.137796595227,Furman St,Midland,Cortland,300,12,30,8,Good,19,Local,2021/07/22 00:00:00+00,303.090364228151
2329,SYR1331,0.064265264754,Gale Ave.,Burnet,Vann,100,6,30,6,Fair,19,Local,2021/06/23 00:00:00+00,141.873013523822
2330,SYR1332,0.14466226481,Game Rd,dead end,Ainsley,100,14,27,8,Good,19,Local,2021/07/22 00:00:00+00,319.127917617554
2331,SYR1333,0.0956528885869,Gannett Ave,Willumae,Sixth North,100,1,0,5,Poor,19,Local,2021/07/13 00:00:00+00,211.075308381711
2332,SYR1334,0.0645038135257,Garfield Ave,Oakwood,Woodland,100,18,27,7,Good,19,Local,2021/07/23 00:00:00+00,142.321319811593
2333,SYR1335,0.105654182434,Garfield Ave,Woodland,Borden,200,19,27,7,Good,19,Local,2021/07/23 00:00:00+00,233.128544947112
2334,SYR1336,0.110800727508,Garfield Ave,Borden,Elizabeth,300,19,27,6,Fair,19,Local,2021/07/23 00:00:00+00,244.477379934708
2335,SYR1337,0.0460350669667,Garfield Ave,Elizabeth,Colvin,400,19,27,7,Good,19,Local,2021/07/23 00:00:00+00,101.571459534038
2336,SYR1338,0.0742596315914,Garfield Ave,Colvin,Elk,500,19,27,7,Good,19,Local,2021/07/23 00:00:00+00,163.849445604817
2337,SYR1339,0.0484554043732,Garfield Pl,Garfield Av.,dead end,100,19,27,6,Fair,19,Local,1899/12/30 00:00:00+00,106.544903152813
2338,SYR134,0.0519131295557,Atlantic Ave,Empire,Loomis,400,13,25,9,Excellent,18,Collector,2021/07/16 00:00:00+00,114.126606549258
2339,SYR1340,0.0677394032786,Gary Ave,Parrish La,Edna Dr.,100,14,27,7,Good,19,Local,2021/07/19 00:00:00+00,149.366298585942
2340,SYR1342,0.154543913159,Geddes St N,bridge,Erie Blvd,100,2,56,7,Good,16,Minor Arterial,2021/06/10 00:00:00+00,341.123624049065
2341,SYR1343,0.139412738616,Geddes St N,Erie Blvd,Richmond,200,2,46,8,Good,16,Minor Arterial,2021/07/15 00:00:00+00,307.734347286982
2342,SYR1344,0.12717812012,Geddes St N,Richmond,Park,300,2,46,8,Good,16,Minor Arterial,2021/07/15 00:00:00+00,280.738085745328
2343,SYR1345,0.116625055567,Geddes St N,Park,W. Genesee,400,2,46,7,Good,16,Minor Arterial,2021/07/15 00:00:00+00,257.450004652503
2344,SYR1346,0.0850053424463,Geddes St N,W. Genesee,Belden,500,2,36,6,Fair,16,Minor Arterial,2021/07/15 00:00:00+00,187.653718548655
2345,SYR1347,0.0718578490931,Geddes St N,Belden,Rte. 690,600,2,36,6,Fair,16,Minor Arterial,2021/07/15 00:00:00+00,158.632449853614
2346,SYR1349,0.0905645177974,Geddes St N,Marquette,Spencer,800,2,30,7,Good,16,Minor Arterial,2021/07/15 00:00:00+00,199.933753250886
2347,SYR135,0.0502102553567,Atlantic Ave,Loomis,Shirley,500,13,25,9,Excellent,18,Collector,2021/07/16 00:00:00+00,110.376903407807
2348,SYR1350,0.0464047652411,Geddes St N,Spencer,Pulaski,900,2,30,8,Good,17,Collector,2021/07/15 00:00:00+00,102.446349596274
2349,SYR1351,0.214810775369,Geddes St N,Pulaski,Van Rennselaer,1000,2,0,8,Good,17,Collector,2021/07/15 00:00:00+00,474.126148052471
2350,SYR1353,0.07851407233,"Geddes St., S.",Fayette,Marcellus,200,8,56,7,Good,16,Minor Arterial,2021/06/10 00:00:00+00,173.297850453592
2351,SYR1354,0.074034156278,"Geddes St., S.",Marcellus,Otisco,300,8,56,6,Fair,16,Minor Arterial,2021/06/10 00:00:00+00,163.407489605876
2352,SYR1355,0.0586756922424,"Geddes St., S.",Otisco,Gifford,400,8,56,7,Good,16,Minor Arterial,2021/06/10 00:00:00+00,129.487655145626
2353,SYR1356,0.066089444426,"Geddes St., S.",Gifford,Seymour,500,8,56,7,Good,16,Minor Arterial,2021/06/10 00:00:00+00,145.829292276629
2354,SYR1357,0.0653273483561,"Geddes St., S.",Seymour,Shonnard,600,8,56,8,Good,16,Minor Arterial,2021/06/10 00:00:00+00,144.144157854384
2355,SYR1358,0.0709875276131,"Geddes St., S.",Shonnard,Merriman,700,8,60,9,Excellent,16,Minor Arterial,2021/10/14 00:00:00+00,156.630061988013
2356,SYR1359,0.0648812783896,"Geddes St., S.",Merriman,Delaware,800,8,56,9,Excellent,16,Minor Arterial,2021/10/14 00:00:00+00,143.156745716183
2357,SYR136,0.0824509749754,Atlantic Ave,Shirley,Valley,600,13,25,9,Excellent,18,Collector,2021/07/16 00:00:00+00,181.264567823552
2358,SYR1360,0.0671930202597,"Geddes St., S.",Delaware,Fitch,900,8,40,6,Fair,16,Minor Arterial,2021/06/10 00:00:00+00,148.256044653119
2359,SYR1361,0.0668804380264,"Geddes St., S.",Fitch,Putnam,1000,11,40,6,Fair,16,Minor Arterial,2021/06/10 00:00:00+00,147.562431893881
2360,SYR1362,0.0880848561741,"Geddes St., S.",Putnam,Rowland,1100,11,40,6,Fair,16,Minor Arterial,2021/06/10 00:00:00+00,194.343500800419
2361,SYR1363,0.0609294926401,"Geddes St., S.",Rowland,Elliot,1200,11,36,6,Fair,16,Minor Arterial,2021/06/10 00:00:00+00,134.427726614254
2362,SYR1364,0.0876900327462,"Geddes St., S.",Elliot,W. Onondaga,1300,11,36,6,Fair,16,Minor Arterial,2021/06/10 00:00:00+00,193.467410661785
2363,SYR1365,0.0796410049442,"Geddes St., S.",W. Onondaga,Bellevue,1400,11,36,6,Fair,16,Minor Arterial,2021/07/19 00:00:00+00,175.703885919805
2364,SYR1366,0.0678439274732,"Geddes St., S.",Bellevue,Grant,1500,11,36,6,Fair,16,Minor Arterial,2021/07/19 00:00:00+00,149.699399882752
2365,SYR1367,0.0620879501266,"Geddes St., S.",Grant,Laforte,1600,11,36,5,Poor,16,Minor Arterial,2021/07/19 00:00:00+00,137.010565669993
2366,SYR1368,0.0627490135075,"Geddes St., S.",Laforte,Stolp,1700,11,36,6,Fair,16,Minor Arterial,2021/07/19 00:00:00+00,138.467817101789
2367,SYR1369,0.0702876715989,"Geddes St., S.",Stolp,Gordon,1800,11,36,8,Good,16,Minor Arterial,2021/07/19 00:00:00+00,155.100741446193
2368,SYR1370,0.0853021288005,"Geddes St., S.",Gordon,Crossett,1900,11,36,7,Good,16,Minor Arterial,2021/07/19 00:00:00+00,188.228912385724
2369,SYR1371,0.149506580855,"Geddes St., S.",Crossett,Twin Hills,2000,12,36,7,Good,16,Minor Arterial,2021/07/19 00:00:00+00,329.89450680584
2370,SYR1372,0.287291979227,"Geddes St., S.",Twin Hills,Arden,2100,12,36,5,Poor,16,Minor Arterial,2021/07/19 00:00:00+00,633.876740446114
2371,SYR1373,0.146117940538,"Geddes St., S.",Arden,Glenwood,2200,12,36,7,Good,16,Minor Arterial,2021/07/19 00:00:00+00,322.363073301762
2372,SYR1374,0.0625609834558,Genant Dr.,Franklin,Clinton,100,2,21,4,Poor,19,Local,2021/07/15 00:00:00+00,137.727200074323
2373,SYR1375,0.233701792718,Genant Dr.,Clinton,Division,200,2,21,5,Poor,19,Local,2021/07/15 00:00:00+00,515.441833185541
2374,SYR1376,0.119918253033,Genant Dr.,Division,Spencer,300,2,21,5,Poor,16,Minor Arterial,2021/07/15 00:00:00+00,264.47102203173
2375,SYR1377,0.137368919438,Genant Dr.,Spencer,Kirkpatrick,400,2,21,4,Poor,16,Minor Arterial,2021/07/15 00:00:00+00,302.684299119939
2376,SYR1378,0.168325564591,Genant Dr.,Kirkpatrick,Court,500,2,21,5,Poor,16,Minor Arterial,2021/07/15 00:00:00+00,371.239144279896
2377,SYR1379,0.213978752007,Genant Dr.,Court,Bear,600,2,21,4,Poor,16,Minor Arterial,2021/07/13 00:00:00+00,471.259894004709
2378,SYR1380,0.160145267104,Genesee Park Dr,Dakin,E. Fayette,100,17,27,5,Poor,19,Local,2021/07/16 00:00:00+00,353.501434690926
2379,SYR1381,0.208169523431,Genesee Park Dr,E. Fayette,Salt Springs Rd.,200,17,27,6,Fair,19,Local,2021/07/16 00:00:00+00,459.490345755841
2380,SYR1383,0.0876620666612,Genesee Pkwy,Albert Rd.,Deforest,200,17,25,5,Poor,19,Local,2021/07/19 00:00:00+00,192.802834595285
2381,SYR1384,0.069860740904,Genesee Pkwy,Deforest,Carlton,300,17,25,6,Fair,19,Local,2021/07/19 00:00:00+00,153.661468492231
2382,SYR1385,0.22937002256,Genesee Pkwy,Carlton,Gifford Pkwy,400,17,25,5,Poor,19,Local,2021/07/19 00:00:00+00,504.641759349591
2383,SYR1388,0.0934000041587,"Genesee St., E.",Townsend,McBride,500,15,42,8,Good,16,Minor Arterial,1899/12/30 00:00:00+00,205.548576535491
2384,SYR1389,0.0701355856106,"Genesee St., E.",McBride,Almond,600,15,42,8,Good,16,Minor Arterial,1899/12/30 00:00:00+00,154.263420109085
2385,SYR139,0.0465557370485,Audubon Pkwy,Northway,Hazelwood,300,17,30,6,Fair,19,Local,2021/07/16 00:00:00+00,102.759627813403
2386,SYR1391,0.44081483396,"Genesee St., E.",Forman,Irving,800,15,62,7,Good,14,Principal Arterial,2021/07/16 00:00:00+00,969.771007967135
2387,SYR1392,0.0605538951014,"Genesee St., E.",Irving,Crouse,900,15,56,7,Good,14,Principal Arterial,2021/07/16 00:00:00+00,133.188871305384
2388,SYR1393,0.112843614625,"Genesee St., E.",Crouse,University,1000,15,42,7,Good,14,Principal Arterial,2021/07/16 00:00:00+00,248.188340965074
2389,SYR1394,0.1128026487,"Genesee St., E.",University,Walnut,1100,16,42,6,Fair,14,Principal Arterial,2021/07/16 00:00:00+00,248.098538507889
2390,SYR1395,0.0659607908438,"Genesee St., E.",Walnut,Comstock,1200,16,42,6,Fair,14,Principal Arterial,2021/07/16 00:00:00+00,145.074479466064
2391,SYR1396,0.0503793550385,"Genesee St., E.",Comstock,Pine,1300,16,42,5,Poor,14,Principal Arterial,2021/07/16 00:00:00+00,110.804762650118
2392,SYR1397,0.106520474506,"Genesee St., E.",Pine,Beech,1400,16,42,5,Poor,14,Principal Arterial,2021/07/16 00:00:00+00,234.281997268066
2393,SYR1398,0.107425663717,"Genesee St., E.",Beech,Maple,1500,16,42,6,Fair,14,Principal Arterial,2021/07/16 00:00:00+00,236.273019051673
2394,SYR1399,0.108674747356,"Genesee St., E.",Maple,Cherry,1600,17,42,6,Fair,14,Principal Arterial,2021/07/16 00:00:00+00,239.057856145677
2395,SYR14,0.121485929505,Ackerman Ave.,Clarendon,Euclid,700,16,27,5,Poor,19,Local,2021/07/20 00:00:00+00,268.11348947264
2396,SYR140,0.0588180384489,Audubon Pkwy,Hazelwood,Mountainview,400,17,30,6,Fair,19,Local,2021/07/16 00:00:00+00,129.838186341312
