FID,OBJECTID,BPID,Road_Class,FC,Miles,Rating_202,Rating_Cat,STREET_NAM,FROM_STREE,TO_STREET,BLOCK,WARD,WIDTH,Feet,Shape__Len,Shape__Length
545,1033,SYR2045,2,19,0.102221406249,8,Good,Laurel St.,McBride,Catherine,500,9,27,539.729024994,225.066624065,225.066624067116
546,1034,SYR2046,2,19,0.0429509169583,9,Excellent,Laurel St.,Catherine,Lodi,600,9,27,226.78084154,94.6291489911,94.6291489911928
547,1035,SYR2047,2,19,0.173046633562,4,Poor,Laurel St.,Lodi,Alvord,700,6,27,913.68622521,381.725627724,381.7256277251
548,1036,SYR2048,2,19,0.190692904712,6,Fair,Lawrence St,Kirkpatrick,Pond,100,1,25,1006.85853688,419.922309847,419.92230985179
549,1037,SYR2049,2,19,0.086939099525,5,Poor,Lea La,Swansea/C.L.,Village Dr.,100,4,0,459.038445492,191.465682038,191.465682027963
550,1038,SYR205,2,19,0.156812196944,5,Poor,Basin St.,N. State/Catawba,Isabella,100,2,30,422.912294849,345.525800467,345.525800468123
551,1039,SYR2051,2,19,0.0604305976924,9,Excellent,Leavenworth Ave,Tracy,Wilkinson,100,2,28,319.073555816,133.395475963,133.395475960571
552,1040,SYR2052,2,19,0.0997046229162,8,Good,Leavenworth Ave,Park,W. Genesee,200,2,30,526.440408998,220.098234573,220.098234558369
553,1041,SYR2053,2,19,0.0900292612202,8,Good,Leavenworth Ave,W. Genesee,Belden,300,2,30,475.354499243,198.744375592,198.7443755934
554,1505,SYR2505,2,19,0.111450215526,7,Good,Nichols Ave.,Sunnycrest,Caleb,400,5,25,588.457137976,246.060264546,246.060264527288
555,1042,SYR2054,2,19,0.0614460460757,9,Excellent,Leavenworth Ave,Belden,Evans,400,2,0,324.43512328,135.635476008,135.635476008826
556,1043,SYR2055,2,19,0.0902912894071,7,Good,Lemoyne Ave,Lodi,Salina,200,2,36,476.738008069,199.198382558,199.19838255772
557,1044,SYR2057,2,19,0.0521006901311,8,Good,Lemoyne Ave,Washington Sq.,Carbon,400,1,36,275.091643892,114.951988974,114.951988972903
558,1045,SYR2058,2,19,0.0909177027087,5,Poor,Lemoyne Ave,Carbon,Spring,500,1,36,480.045470302,200.599289012,200.599289008069
559,1046,SYR2059,2,19,0.0944800382478,6,Fair,Lemoyne Ave,Spring,First North,600,1,36,498.854601948,208.461974222,208.461974226328
560,1047,SYR2060,2,19,0.093864378211,5,Poor,Lemoyne Ave,First North,Second North,700,1,36,495.603916954,207.112260205,207.112260199804
561,1048,SYR2061,2,19,0.0957399319208,6,Fair,Lemoyne Ave,Second North,Grant Blvd.,800,1,36,505.506840542,211.252001651,211.252001650683
562,1049,SYR2063,2,19,0.0966364012492,7,Good,Lemoyne Ave,Fourth North,Willumae,1000,1,36,510.240198596,213.233264914,213.233264929169
563,1050,SYR2064,2,19,0.174940402546,7,Good,Lemoyne Ave,Willumae,Seventh North,1100,1,36,923.685325443,385.346358591,385.346358579987
564,1051,SYR2066,2,16,0.0859724057966,5,Poor,Lemoyne Ave,Kenwood,Martin,1300,1,36,453.934302606,189.495527937,189.495527935201
565,1052,SYR2067,2,16,0.0629780027391,5,Poor,Lemoyne Ave,Martin,Merrill,1400,1,36,332.523854462,138.810992605,138.810992605427
566,1053,SYR2068,2,16,0.179033863592,5,Poor,Lemoyne Ave,Merrill,Wadsworth,1500,1,36,945.298799766,394.730842424,394.730842425388
567,1054,SYR2069,2,16,0.0584124283309,7,Good,Lemoyne Ave,Wadsworth,City line,1600,1,36,308.417621587,128.880718243,128.880718237858
568,1055,SYR207,2,19,0.126337779764,6,Fair,Basin St.,Kirkpatrick,Sunset/Danforth,300,2,30,1072.11958217,278.803967621,278.803967619492
569,1056,SYR2070,2,19,0.0622854145881,6,Fair,Lennox Ave,Wescott,Roosevelt,100,17,29,328.866989025,136.967456725,136.967456731031
570,1057,SYR2071,2,19,0.0635353231484,5,Poor,Lennox Ave,Roosevelt,Miles,200,17,29,335.466506224,139.715932946,139.715932953471
571,1058,SYR2072,2,19,0.0662266178308,5,Poor,Lennox Ave,Miles,Fellows,300,17,29,349.676542147,145.633585335,145.633585326124
572,1059,SYR2075,2,19,0.173121887058,5,Poor,Leon St,Castle,Kennedy,200,18,22,914.083563664,381.898350424,381.898350414297
573,1060,SYR2076,2,19,0.0669490594503,9,Excellent,Lewis St,Emerson,Pharis,100,7,30,353.491033898,147.389584345,147.389584340774
574,1061,SYR2077,2,19,0.0549039537333,8,Good,Lewis St,Pharis,Milton,200,7,30,289.892875712,120.856406908,120.856406904836
575,1062,SYR2078,2,19,0.11759279091,9,Excellent,Lewis St,Milton,Willis,300,7,30,620.889936007,258.860197723,258.860197726238
576,1063,SYR2079,2,19,0.0714216619062,8,Good,Lewiston Dr,Westmoreland,Cumberland,100,19,24,377.106374865,157.225623461,157.225623460389
577,1064,SYR2080,2,19,0.0637913063607,8,Good,Lewiston Dr,Cumberland,Nottingham,200,19,24,336.818097584,140.342830923,140.342830920388
578,1065,SYR2081,2,19,0.152479195101,5,Poor,Lexington Ave,E. Genesee,Columbus,100,17,34,805.090150132,335.366439829,335.366439821691
579,1066,SYR2082,2,19,0.0796286375775,5,Poor,Lexington Ave,Columbus,Wescott,200,17,34,420.439206409,175.136321151,175.136321150804
580,1067,SYR2083,2,19,0.141853469017,8,Good,Lexington Ave,Wescott,Allen,300,17,34,748.98631641,311.995129842,311.995129853618
581,1068,SYR2084,2,19,0.119791001639,8,Good,Lexington Ave,Allen,Westmoreland,400,17,34,632.496488652,263.470975229,263.470975227122
582,1069,SYR2085,2,19,0.0529045015693,5,Poor,Lexington Ave,Westmoreland,Ellis,500,17,34,279.335768286,116.359302318,116.359302315994
583,1070,SYR2087,2,19,0.115380751532,6,Fair,Liberty St,Park,Genesee,300,2,25,609.210368089,254.703427524,254.703427526834
584,1071,SYR2088,2,19,0.164448068844,7,Good,Liberty St,Genesee,Spencer,400,2,0,868.285803497,363.038992265,363.038992262663
585,1072,SYR209,2,19,0.11585170908,7,Good,Bassett St.,Madison,Hawthorne,100,17,27,611.697023941,255.615051221,255.61505122619
586,1073,SYR2090,2,19,0.143121840966,7,Good,Lilac St,Mary,Pond,100,3,24,755.683320302,315.130581162,315.130581164789
587,1074,SYR2091,2,19,0.154544737478,8,Good,Lilac St,Pond,Union Pl.,200,2,24,815.996213886,340.285312406,340.285312392524
588,1075,SYR2092,2,19,0.0575204582079,7,Good,Lillian Ave.,James,Norwood,100,4,25,303.708019338,127.010103862,127.01010386104
589,1076,SYR2093,2,19,0.0765882171671,6,Fair,Lillian Ave.,Norwood,Tyson,200,4,25,404.385786642,169.11620726,169.116207264595
590,1077,SYR2094,2,19,0.196617818462,6,Fair,Lillian Ave.,Tyson,Coughlin,300,4,25,1038.14208148,434.169554469,434.169554464375
591,1078,SYR2095,2,19,0.168715023258,5,Poor,Lillian Ave.,Coughlin,City Line,400,4,25,890.8153228,372.569657788,372.569657777026
592,1079,SYR2096,2,19,0.0745261118651,6,Fair,Lime St,Erie Blvd E.,Polk,100,17,27,393.497870648,164.52078762,164.520787612613
593,1080,SYR2097,2,19,0.212735986097,7,Good,Lincoln Ave,Midland,Tallman,100,10,0,1123.24600659,469.498470343,469.498470335361
594,1081,SYR2098,2,19,0.1248832005,6,Fair,Lincoln Ave,Tallman,Clover,200,12,0,659.383298639,275.600198313,275.600198314852
595,1082,SYR2099,2,19,0.0634633652226,7,Good,Lincoln Ave,Clover,Bellevue,300,12,0,335.086568375,140.05224249,140.052242487729
596,1083,SYR21,20,14,0.101545485147,8,Good,"Adams St., E.",Warren,Montgomery,200,15,64,536.160161577,223.323445896,223.323445892453
597,1084,SYR210,2,19,0.101665870307,7,Good,Bassett St.,Hawthorne,Beech,200,17,27,536.795795222,224.394212879,224.394212883345
598,1085,SYR2100,2,19,0.148545005237,7,Good,Lincoln Park Dr,Oak,Elm,100,6,24,784.317627653,326.771382675,326.771382679921
599,1086,SYR2101,2,19,0.0764221216212,7,Good,Lincoln Park Dr,Elm,Mather,200,6,24,403.50880216,168.114710772,168.114710766668
600,1087,SYR2102,2,19,0.122092797106,5,Poor,Linden St.,New St.,dead end,100,9,27,644.649968719,269.472438833,269.472438832926
601,1088,SYR2106,2,19,0.0496728912898,7,Good,Listman Ave,Mayar,Darlington,300,3,24,262.27286601,109.302040838,109.302040837209
602,1089,SYR2108,2,19,0.112682370713,8,Good,Livingston Ave,Clarendon,Euclid,700,16,24,594.962917363,248.681760926,248.681760935941
603,1090,SYR2109,2,19,0.159694444616,7,Good,Livingston Ave,Euclid,Stratford,800,16,24,843.186667572,352.424621403,352.424621402369
604,1091,SYR2110,2,19,0.0978652288785,3,Poor,Lock Alley,Division,Catawba,100,2,16,516.728408479,215.873782592,215.873782576493
605,1092,SYR2111,2,19,0.202558398056,6,Fair,Locksley Rd,Euclid,Windham,0,17,29,958.4406002,446.44425988,446.444259886494
606,1093,SYR2113,2,19,0.156253126116,6,Fair,Lockwood Rd,Kimber Rd.,Hadden,100,17,24,825.01650589,343.622825547,343.62282554436
607,1094,SYR2114,2,19,0.240268450733,5,Poor,Lockwood Rd,Hadden,Edgemont,200,17,24,1268.61741987,528.384056092,528.384056099459
608,1095,SYR2115,2,19,0.0681602891468,6,Fair,Lockwood Rd,Edgemont,Hillsboro,300,17,24,359.886326695,149.893129327,149.893129319448
609,1096,SYR2116,2,19,0.0811949781258,6,Fair,Lockwood Rd,Hillsboro,Dewitt,400,17,24,428.709484504,178.559819795,178.559819798562
610,1097,SYR2117,2,16,0.152330892061,7,Good,Lodi St,Erie Blvd.,Burnet,100,6,55,804.30711008,335.653802556,335.653802571688
611,1098,SYR2119,2,16,0.14246854784,7,Good,Lodi St,Oak,Hawley,300,6,40,592.134923449,313.77044871,313.770448708901
612,1099,SYR2120,2,16,0.0958663014021,6,Fair,Lodi St,Hawley,Crouse,400,6,40,506.174071403,211.136376871,211.136376868299
613,1100,SYR2121,2,16,0.0365233713745,7,Good,Lodi St,Crouse,Gertrude,500,6,40,192.843400858,80.4409818586,80.4409818579033
614,1101,SYR2122,2,16,0.0800687742672,7,Good,Lodi St,Gertrude,Green,600,6,40,422.763128131,176.347530608,176.347530607808
615,1102,SYR2124,2,16,0.0698620073005,6,Fair,Lodi St,James,Willow,800,6,40,368.871398547,153.871676423,153.871676414946
616,1103,SYR2125,2,16,0.0676600493572,7,Good,Lodi St,Willow,Hickory,900,6,40,357.245060606,149.023770912,149.023770924491
617,1104,SYR2126,2,16,0.0834148796105,7,Good,Lodi St,Hickory,Douglas,1000,6,40,440.430564344,183.728877407,183.72887739745
618,1105,SYR2127,2,16,0.0327698152065,6,Fair,Lodi St,Douglas,Seward,1100,6,40,173.02462429,72.1774450374,72.1774450437974
619,1106,SYR2129,2,16,0.0981392768338,6,Fair,Lodi St,Laurel,Butternut,1300,6,40,518.175381682,216.166131162,216.166131167534
620,1107,SYR2130,2,16,0.107324675418,6,Fair,Lodi St,Butternut,Ash,1400,3,40,566.674286207,236.400229071,236.400229068789
621,1108,SYR2131,2,16,0.0462762373698,6,Fair,Lodi St,Ash,John,1500,3,40,244.338533313,101.931457576,101.931457583205
622,1109,SYR2132,2,16,0.05945530818,6,Fair,Lodi St,John,Division,1600,3,40,313.92402719,130.96088334,130.960883329941
623,1110,SYR2133,2,16,0.0477874605662,6,Fair,Lodi St,Division,Mary,1700,3,40,252.31779179,105.261784756,105.261784760489
624,1111,SYR2134,2,16,0.0607215435044,6,Fair,Lodi St,Mary,Catawba,1800,3,40,320.609749703,133.751377925,133.751377928245
625,1112,SYR2135,2,16,0.0842678496665,7,Good,Lodi St,Catawba,Pond,1900,3,40,444.934246239,185.625067986,185.625067989634
626,1113,SYR2136,2,16,0.126299071475,7,Good,Lodi St,Pond,Union Pl.,2000,2,40,666.859097387,278.201734206,278.201734195131
627,1114,SYR2137,2,16,0.0671863643563,7,Good,Lodi St,Union Pl.,Kirkpatrick,2100,2,40,354.744003802,147.922537149,147.922537157117
628,1115,SYR2138,2,17,0.0801857735667,8,Good,Lodi St,Kirkpatrick,Danforth,2200,2,36,423.380884432,176.550467221,176.55046722086
629,1116,SYR2141,2,17,0.0884930642723,6,Fair,Lodi St,Turtle,Bear,2500,2,36,467.243379358,194.854236007,194.854236005347
630,1117,SYR2142,2,17,0.091013747256,8,Good,Lodi St,Bear,LeMoyne,2600,2,36,480.552585511,200.410551627,200.410551618688
631,1118,SYR2143,2,17,0.0899918726238,8,Good,Lodi St,LeMoyne,Wolf,2700,2,36,475.157087454,198.16195815,198.161958156652
632,1119,SYR2144,2,17,0.151279875206,5,Poor,Lodi St,Wolf,Hiawatha,2800,2,36,798.757741088,333.805523679,333.805523671956
633,1120,SYR2146,2,19,0.181628722123,7,Good,Loma Ave,Hillside,Court,100,3,27,958.99965281,400.384747555,400.384747557175
634,1121,SYR2147,2,19,0.098756328384,7,Good,Loma Ave,Court,Weldon,200,1,27,521.433413868,217.696621824,217.696621829051
635,1122,SYR2148,2,19,0.10715674011,7,Good,Loma Ave,Weldon,Cadillac,300,1,27,565.787587778,236.210431291,236.21043128751
636,1123,SYR2149,2,19,0.112222240074,7,Good,Lombard St (Ave),Beech,Maple,100,16,28,592.533427592,246.856698173,246.8566981637
637,1124,SYR215,2,17,0.0513229389779,6,Fair,"Bear St., E.",Sunset,Lodi,100,2,35,270.985117803,113.228346983,113.228346971905
638,1125,SYR2150,2,19,0.105287870281,6,Fair,Lombard St (Ave),Maple,Cherry,200,16,28,555.919955086,231.633504739,231.633504741411
639,1126,SYR2152,2,19,0.108567728444,7,Good,Lombard St (Ave),Columbus,Erie,400,16,28,573.237606185,238.818688977,238.818688983487
640,1127,SYR2153,2,19,0.073998081181,7,Good,Lombard St (Ave),Wescott,Erie Blvd. E.,500,17,28,390.709868636,162.825676003,162.825675997091
641,1128,SYR2154,2,19,0.0513059060427,10,Excellent,Longmeadow Cir,Longmeadow Dr,circle,200,14,28,270.895183905,112.736230131,112.736230126865
642,1129,SYR2155,2,19,0.101310071357,10,Excellent,Longmeadow Dr,Spauling,Longmead. Cir.,400,14,27,534.917176762,223.405053376,223.405053357347
643,1130,SYR2156,2,19,0.138590618626,10,Excellent,Longmeadow Dr,Longmead. Cir.,Hilton,300,14,27,731.758466345,305.610466126,305.610466136775
644,1131,SYR2157,2,19,0.0905861407691,10,Excellent,Loomis Ave,Atlantic,Ballantyne,100,13,29,478.294823261,199.798653312,199.798653308631
645,1132,SYR2158,2,19,0.120753962615,10,Excellent,Loomis Ave,Ballantyne,Pacific,200,13,29,637.580922608,266.331755979,266.331755982622
646,1133,SYR2159,2,19,0.0758248708325,10,Excellent,Loomis Ave,Pacific,Fish,300,13,29,400.355317995,167.233713512,167.233713518921
647,1134,SYR216,2,19,0.0905927114315,6,Fair,"Bear St., E.",Lodi,N. Salina,200,2,35,478.329516358,199.868208661,199.868208661111
648,1135,SYR2161,2,19,0.0994083874589,5,Poor,"Lorraine Ave, N.",Colvin,Robert,100,19,24,524.876285783,219.348837115,219.348837109023
649,1136,SYR2162,2,19,0.0640534097145,5,Poor,"Lorraine Ave, S.",Colvin,Boise,100,19,24,338.202003293,141.334353506,141.334353504057
650,1137,SYR2163,2,19,0.20507603537,5,Poor,"Lorraine Ave, S.",Boise,Vincent,200,19,24,1082.80146675,452.485662553,452.485662555534
651,1138,SYR2164,2,19,0.0948394437979,5,Poor,"Lowell Ave , N.",Tompkins,Ulster,100,8,36,500.752263253,209.186171556,209.186171541469
652,1139,SYR2168,2,19,0.0790997164242,9,Excellent,"Lowell Ave , N.",W. Genesee,School,500,7,36,417.64650272,174.47999518,174.479995191141
653,1140,SYR2169,2,19,0.0834852504992,9,Excellent,"Lowell Ave , N.",School,St. Mark's,600,7,36,440.802122636,184.156188995,184.15618899585
654,1141,SYR217,2,19,0.0905949870654,5,Poor,"Bear St., E.",N. Salina,Park,300,1,34,478.341531705,199.878886367,199.878886368616
655,1142,SYR2175,2,19,0.166815569537,6,Fair,Luddington St.,S. Glencove,Caleb,100,5,26,880.786207156,368.296761445,368.296761462612
656,1143,SYR2176,2,19,0.105969237161,7,Good,Luddington St.,Caleb,Burnet,200,5,26,559.517572208,233.95818373,233.958183714877
657,1144,SYR2178,2,19,0.0498300613955,9,Excellent,Lydell St.,Hartson,Rowland,200,11,25,263.102724168,109.969413888,109.969413898912
658,1145,SYR2179,2,19,0.132451143955,7,Good,Lydell St.,Rowland,W. Onondaga,300,11,25,699.34204008,292.299297976,292.299297963631
659,1146,SYR218,2,19,0.0906260967205,7,Good,"Bear St., E.",Park,Carbon,400,1,34,478.505790684,199.947964508,199.947964516418
660,1147,SYR2180,2,19,0.042323939391,7,Good,Lynch Ave,South Av,Edgewood,100,13,23,223.470399985,93.0394403209,93.0394403222474
661,1148,SYR2181,2,19,0.0609877074446,6,Fair,Lynch Ave,Edgewood,Fletcher,200,13,23,322.015095307,134.067304017,134.067304017345
662,1149,SYR2182,2,19,0.0601747369963,5,Poor,Lynch Ave,Fletcher,Russell,300,13,23,317.72261134,132.280676367,132.280676364013
663,1150,SYR2184,2,19,0.0725772658637,5,Poor,Lynch Ave,Clayton,Mitchell,500,13,23,383.20796376,159.543887864,159.543887863786
664,1151,SYR2185,2,19,0.109355022316,7,Good,Lynch St,Teall,dead end,100,6,30,577.39451783,240.637721313,240.637721303145
665,1152,SYR2186,2,19,0.171282118211,6,Fair,Lynhurst Ave W,S. Salina,dead end,100,14,27,904.369584152,376.52615044,376.526150439661
666,1153,SYR2187,2,19,0.180624074539,8,Good,Lynn Cir,Sunrise,dead end,100,14,29,953.695113565,397.766441346,397.766441339359
667,1154,SYR2188,2,19,0.134467777798,5,Poor,Lynwood Ave.,James,Tyson,100,5,24,709.989866776,296.923747599,296.923747613861
668,1155,SYR219,2,19,0.0895868267533,7,Good,"Bear St., E.",Carbon,Spring,500,1,34,473.018445257,197.659913788,197.65991377271
669,1156,SYR2190,2,19,0.0752206174563,10,Excellent,Macdougal Pl,Academy St.,dead end,100,13,24,397.164860169,165.893222784,165.893222787863
670,1157,SYR2191,2,19,0.101278575624,4,Poor,Madison St,Onondaga/Warren,Montgomery,100,9,48,534.750879295,222.74617703,222.7461770244
671,1158,SYR2192,2,19,0.0663605701074,7,Good,Madison St,Montgomery,S. State,200,15,48,350.383810167,145.94960885,145.94960885583
672,1159,SYR2193,2,19,0.224287498081,4,Poor,Madison St,Almond,Irving,600,15,30,1184.23798987,493.285099936,493.285099932335
673,1160,SYR2194,2,19,0.0604328485515,5,Poor,Madison St,Irving,Crouse,700,15,30,319.085440352,132.91259948,132.912599480074
674,1161,SYR2195,2,19,0.112283080936,5,Poor,Madison St,Crouse,University Av,800,15,27,592.854667344,246.949287688,246.949287686513
675,1162,SYR2196,2,19,0.112235402382,5,Poor,Madison St,University Av,Walnut Av,900,16,30,592.602924579,246.844424907,246.844424912688
676,1163,SYR2197,2,19,0.0763812926226,5,Poor,Madison St,Walnut Av,Comstock,1000,16,30,403.293225047,167.98866073,167.988660728036
677,1164,SYR2198,2,19,0.0821991593008,6,Fair,Madison St,Comstock,Ostrom,1100,16,30,434.011561108,180.784161107,180.78416110519
678,1165,SYR2199,2,19,0.165230058805,4,Poor,Madison St,Ostrom,S. Beech,1200,16,30,872.414710489,363.40512223,363.405122227969
679,1166,SYR22,20,14,0.0670747611537,8,Good,"Adams St., E.",Montgomery,S. State,300,15,64,354.154738891,147.513885043,147.513885048044
680,1167,SYR220,2,19,0.0957782054845,7,Good,"Bear St., E.",Spring,First North,600,1,34,505.708924958,211.324670773,211.324670781903
681,1168,SYR2200,2,19,0.0953930735928,7,Good,Madison St,S. Beech,Cherry,1300,17,27,503.67542857,209.80562006,209.805620067994
682,1169,SYR2201,2,19,0.0563147252709,7,Good,Madison St,Cherry,Bassett,1400,17,27,297.34174943,123.857103605,123.857103599876
683,1170,SYR2202,2,19,0.15948288303,8,Good,Magnolia St,W. Fayette,Marcellus,100,8,29,842.069622396,351.923942181,351.923942168766
684,1171,SYR2205,2,19,0.0546714397922,6,Fair,Mains Ave,Oakdale,Maxwell,200,13,28,288.665202103,120.541713193,120.541713185022
685,1172,SYR2208,2,19,0.0844211023268,5,Poor,Malcolm St,W. Onondaga,dead end,100,11,27,445.743420286,186.285682776,186.285682763922
686,1173,SYR2209,2,19,0.157434986262,9,Excellent,Maltbie St,Spencer,Evans,100,2,27,831.256727465,347.31180595,347.31180594717
687,1174,SYR221,2,19,0.0928557117277,8,Good,"Bear St., E.",First North,Second North,700,1,34,490.278157922,204.88245142,204.882451415395
688,1175,SYR2210,2,19,0.172794200761,5,Poor,Malverne Dr,Hillside,Court,100,3,27,912.353380018,380.905219375,380.905219381892
689,1176,SYR2211,2,19,0.108002997676,7,Good,Malverne Dr.,Court,Weldon,200,1,27,570.255827729,238.07854196,238.078541967178
690,1177,SYR2213,2,19,0.0924222646675,6,Fair,Manilla St,Oak,dead end,100,6,23,487.989557444,203.296068245,203.296068239005
691,1178,SYR2214,2,19,0.250625829872,7,Good,Manor Dr,E. Genesee,Salt Springs Rd,100,17,27,1323.30438173,553.147901434,553.147901435535
692,1179,SYR2215,2,19,0.0566833898683,6,Fair,Maple St,Lombard,Fayette,200,16,27,299.288298505,125.091851167,125.091851179761
693,1180,SYR2216,2,19,0.0907226201191,7,Good,Maple St.,Fayette,Genesee,300,16,27,479.015434229,200.255590496,200.255590481944
694,1181,SYR2218,2,19,0.174929252102,9,Excellent,Maplehurst Ave,Darlington/Huntley,Hillside,100,3,0,923.626451101,385.61873212,385.618732116523
695,1182,SYR2219,2,19,0.147076781866,5,Poor,Maplehurst Ave,Hillside,Court,200,3,0,776.565408255,324.213624628,324.213624634574
696,1183,SYR222,2,19,0.0964842513996,8,Good,"Bear St., E.",Second North,Grant Blvd.,800,1,34,509.43684739,212.893714725,212.893714733988
697,1184,SYR2220,2,19,0.22038916645,6,Fair,Maplewood Ave,S. Salina,Coldbrook,100,14,30,1163.65479886,484.263198124,484.263198123766
698,1185,SYR2221,2,19,0.178753836068,6,Fair,Maplewood Ave.,Coldbrook,Edgewood,200,14,30,943.820254439,393.165132317,393.165132315404
699,1186,SYR2223,2,19,0.0809718426521,6,Fair,Marcellus St,Wyoming,Niagara,200,8,35,427.531329203,178.153067853,178.153067863623
700,1187,SYR2224,2,19,0.0876810793925,6,Fair,Marcellus St,Niagara,Tioga,300,8,35,462.956099192,192.914096352,192.914096346075
701,1188,SYR2225,2,19,0.0881894669659,6,Fair,Marcellus St,Tioga,Oswego,400,8,35,465.64038558,194.030823656,194.030823645769
702,1189,SYR2226,2,19,0.0875086710652,5,Poor,Marcellus St,Oswego,Seneca,500,8,35,462.045783224,192.531126285,192.531126290876
